F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,Positive,Nagetive
8018,120391,2366859,52224865,115055,1716468,33595486,2217599,32796662,48358127,8018,-965174647,116183849300955,-13985745424739155807,-922395935,111034319140548,-13365865588231456560,106113028865999,-12773460358864807652,-12207311988252071333,1.67606034343853e+36,4.4653309139498436e+38,3.3875895535154264e+44,-8.786318865650894e+48,4.4653309139498436e+38,1.8943806915156473e+43,-6.392676734117804e+47,3.3875895535154264e+44,-6.392676734117804e+47,-8.786318865650895e+48,60,5,51,74,36,53,13,49,76,74,16,46,40,27,49,45,34,49,7,21,0,5901768,55666611,699907377,10077153705,65084901,605249615,7542922071,902045067,8333590943,13929570045,5901768,-328531367801637,18288224753940771724263,-1018043320760157445289417050551,-384115920920067,21382427925708871092041,-1190287095892810351340890962201,25000142449562953473633,-1391672968878254484034608178639,-1627131520613293357069978527321,7.128707957734573e+27,-5.275100290007226e+27,2.7997136179417518e+35,-2.8517167715489507e+39,-5.275100290007217e+27,1.3237120135062709e+34,-2.2269496266217336e+38,2.7997136179417518e+35,-2.2269496266217336e+38,-2.8517167715489507e+39,26672,3033,24733,31279,14738,23200,6161,19416,31310,30463,7390,14756,15074,9334,19081,17366,14723,21197,2242,8557,0,5948167,59458849,759480329,10920467521,62599499,616944873,7815657209,853811219,8358950833,13073336441,5948167,-353671104020934,21028873234290042620494,-1250352388069760862195320012478,-372352211568834,22139630200393812340288,-1316396707689705119364230142952,23309057977054591174384,-1385929525588782088297057052588,-1459135106217191648604424607238,7.184753014153416e+27,8.774873939779848e+29,2.6984719032405867e+35,-2.6296358798125866e+39,8.774873939779834e+29,1.4114087031947194e+34,-1.9430503949844364e+38,2.6984719032405867e+35,-1.9430503949844367e+38,-2.629635879812587e+39,22888,1097,17393,29845,14998,20578,4577,21058,31466,30661,5826,23240,17966,12968,21393,19804,13361,19277,3540,8789,0,0,1
5922,74429,1239195,23361215,71821,884942,14500368,1140081,13902200,20394235,5922,-440694109,32794883401915,-2440478248613804041,-425252141,31645746922222,-2354963587452192422,30536876902801,-2272445414260636604,-2192818728672070727,2.1716951443031655e+30,6.169426928681566e+32,1.939466408711308e+38,-2.9741858191526956e+42,6.169426928681566e+32,1.0160189226223178e+37,-1.9715035808269823e+41,1.939466408711308e+38,-1.9715035808269823e+41,-2.9741858191526956e+42,32,18,31,63,19,31,19,13,26,60,5,14,53,46,47,49,15,28,7,11,0,2970203,29589402,381610168,5511415386,31341901,307573004,3935668612,429471871,4187303304,6586554175,2970203,-87886500999204,2600508132906519728572,-76947454642373682324579624822,-93091777034002,2754529086165652286606,-81504841010409643813250708772,2917672277399435495872,-86332148854140417613410029446,-91445364881112660407406056338,3.5876892758554875e+27,4.137260836385813e+29,1.3551282217219296e+35,-1.3279855165654419e+39,4.137260836385813e+29,7.140734616589009e+33,-9.846560919028703e+37,1.3551282217219296e+35,-9.846560919028703e+37,-1.3279855165654419e+39,8905,6625,9331,16691,6417,8921,8180,3339,10089,16444,1083,4920,12088,12754,14371,15385,4245,7515,1145,4130,0,2950458,30128785,393780675,5703388015,30602228,307882413,3994902557,413950444,4138007029,6295789796,2950458,-88893684604745,2678257803570880289275,-80692626189168674923505215985,-90290557818196,2720343882026856321293,-81960628168694613451208889253,2763091300103671927148,-83248555500715412517856701039,-84556721291739241612431718060,3.563839416182001e+27,5.6747842483058566e+29,1.3166538662524099e+35,-1.2543047262129066e+39,5.6747842483058566e+29,7.024971100818641e+33,-9.01538746222957e+37,1.3166538662524099e+35,-9.01538746222957e+37,-1.2543047262129066e+39,9911,3959,8897,20353,4755,9307,2992,4305,5199,18836,1857,3312,19076,14294,13265,13427,4575,8949,2971,2338,0,0,1
8653,128137,2488109,54389329,122456,1802734,34786140,2290670,33533370,48285278,8653,-1108641324,142041556730728,-18198675699354682920,-1059489312,135744092630006,-17391830716797886280,129725830009006,-16620757646554194628,-15883870515035729682,1.8087989712863065e+36,6.244852890898441e+38,3.535674852275716e+44,-8.559542924316262e+48,6.244852890898441e+38,1.874420029260903e+43,-5.758847061908643e+47,3.535674852275716e+44,-5.758847061908643e+47,-8.559542924316264e+48,44,16,38,55,32,43,14,52,46,54,19,44,41,38,41,59,63,61,13,29,0,5623701,59818907,813546635,12376138367,58859432,616539688,8315184290,805942450,8373424410,12399745598,5623701,-336403587295900,20123291324619002453286,-1203753078231295546563705607282,-331007787738400,19800520550092817587664,-1184445286720874120637876931926,19482926909426859168626,-1165447185644295685841028529836,-1146753807671932245176219542066,6.792832600437676e+27,9.25449354098479e+29,2.550446804087905e+35,-2.5022595766963678e+39,9.25449354098479e+29,1.3766482346325768e+34,-1.8551394512673566e+38,2.5504468040879047e+35,-1.8551394512673566e+38,-2.5022595766963678e+39,16064,7516,15179,24092,13717,18507,7304,21136,20492,20751,8238,14587,12972,19827,17224,18695,21146,25550,5216,13790,0,5790588,63362093,872429641,13239172487,59993135,647010680,8844467516,813642599,8709048760,12442218239,5790588,-366903712018591,23247783108213223759955,-1473027940963277036749606592197,-347395467620245,22011700125842500151910,-1394707149604109065173583303274,20841339588154053532449,-1320550669177936376709870995672,-1250337083567201677540599899731,6.994414344237572e+27,1.1334707681826163e+30,2.587865993286486e+35,-2.490345367672137e+39,1.1334707681826146e+30,1.3981051136060496e+34,-1.8101366377474456e+38,2.5878659932864864e+35,-1.8101366377474456e+38,-2.490345367672137e+39,19268,5332,15335,20073,11979,16022,3938,20620,16446,22611,7019,20745,19951,10687,15699,28682,29443,23433,5223,9497,0,0,1
11600,210532,5033426,135259912,198733,3596400,85752774,4490049,80912492,114325297,11600,-2441960668,514066544665778,-108218128338779110480,-2305104067,485256333374088,-102153179548845147508,458060756231871,-96428133640026971532,-91023941131616411143,2.833840586446625e+45,1.3262929477548853e+48,1.4598018027571593e+54,-5.973707040566122e+58,1.326292947754886e+48,7.518413872731193e+52,-3.93815599831146e+57,1.4598018027571593e+54,-3.93815599831146e+57,-5.973707040566122e+58,109,13,62,80,53,95,36,58,58,106,34,40,67,47,70,60,54,101,3,32,0,11981184,116464139,1499450455,21871065851,121601907,1161128815,14799745131,1601406185,15146874341,23763048585,11981184,-1395378162296437,162511502687362624411877,-18926760658372792454211157061923,-1456934700915981,169680631359142000121101,-19761706986823610201504544845731,177166023218835751745303,-20633486632078003187097119384975,-21543724480886803963659124944183,1.4471995802593741e+28,3.090057006721627e+30,5.156174538017681e+35,-4.5964518839546893e+39,3.0900570067216293e+30,2.7036759058652336e+34,-3.056595507001505e+38,5.15617453801768e+35,-3.056595507001505e+38,-4.596451883954689e+39,62355,7566,39898,48952,31844,55204,19367,30862,39073,67861,24201,22286,40443,26790,33669,34836,33922,56748,2069,16485,0,12072018,120411267,1589873379,23648071515,122477813,1201339569,15729354425,1619503221,15752972365,24166257743,12072018,-1453606862215539,175030629500395847406003,-21075658116122929306779027115509,-1478554240658821,178034574698244109956705,-21437366933431772317538778031903,181090074796955017478725,-21805283541159314350060643315681,-22179514479870891417102885835231,1.4581713612347162e+28,3.1270349183651455e+30,5.211505755082205e+35,-4.69986538687492e+39,3.1270349183651455e+30,2.7742424194925824e+34,-3.1675729000556137e+38,5.211505755082205e+35,-3.1675729000556133e+38,-4.69986538687492e+39,66156,7761,33200,45368,30643,56801,23077,37520,29309,57113,15885,24874,38550,28623,48861,35904,29744,62331,1468,21243,0,0,1
907,5410,41832,366754,4786,27741,208761,33280,186877,265348,907,-4901460,26487672332,-143140419150606,-4336116,23432523041,-126630222603211,20729778660,-112024447544215,-99103411817916,855948792329.8828,59601903381789.734,9.849614127141201e+17,-1.0298331217501806e+21,59601903381789.75,6.5566635800037704e+16,-9.68727976296057e+19,9.849614127141201e+17,-9.68727976296057e+19,-1.0298331217501808e+21,22,2,7,11,4,11,1,6,7,8,2,5,8,0,0,7,3,8,1,1,0,75831,535742,5805162,76007294,759945,5201462,55267286,10380349,70492512,161901225,75831,-40625315860,21764400955782718,-11659949934677093361382,-57626629350,30872598531974972,-16539529570888769013852,43792491335363074,-23461167501102874158026,-33279445962926421177690,9.159578166118524e+25,2.241310106591869e+28,3.336462468336176e+33,-3.273522909646032e+37,2.2413101065918687e+28,2.0405663023521982e+32,-2.4004701759129712e+36,3.336462468336176e+33,-2.4004701759129717e+36,-3.2735229096460325e+37,1299,70,495,771,312,785,17,201,489,336,109,237,549,0,0,366,130,335,43,11,0,46358,441356,5943294,90331484,340784,3300947,45214635,3107646,32018327,27974438,46358,-20459940092,9029922530069310,-3985324519432972140188,-15797723888,6972269820549971,-3077186739341136723645,5383495406821182,-2375986744702164595825,-1834569524317562770874,5.599553278011925e+25,5.01662809309515e+28,1.2766847803324686e+33,-5.939419689187931e+35,5.016628093095152e+28,8.822056143544935e+31,9.28903858151987e+35,1.2766847803324686e+33,9.28903858151987e+35,-5.939419689187931e+35,1231,160,310,494,148,480,98,489,316,584,121,338,371,0,0,439,215,585,72,104,0,0,1
1259,8643,75013,723243,7162,47962,411282,52560,343692,431764,1259,-10872894,93899796406,-810931591664826,-9009796,77809813624,-671976158741884,64476917268,-556831346460428,-461417064535564,14257634348974.525,1259482016972767.5,2.5318975066333356e+19,-3.0349124233056624e+22,1259482016972767.2,1.5338532335200082e+18,-2.1903147846676314e+21,2.5318975066333356e+19,-2.1903147846676314e+21,-3.0349124233056624e+22,11,4,5,7,5,7,1,5,9,20,2,3,5,4,4,11,4,10,1,6,0,97691,1006050,13102720,190927014,1005660,10186733,131383387,13447946,135109823,200642904,97691,-98281024500,98874612574725220,-99471785747137154440986,-98242925400,98836283364613733,-99433225037099088681113,98797969019176346,-99394679281515592221037,-99356148474584684728176,1.1800033635667264e+26,2.102619576151649e+28,4.2968423270293336e+33,-3.920081623377126e+37,2.102619576151649e+28,2.260849959104023e+32,-2.667666979312377e+36,4.2968423270293336e+33,-2.667666979312378e+36,-3.920081623377126e+37,538,234,322,363,332,506,20,364,573,1549,23,168,191,216,308,904,232,599,86,222,0,88751,886942,12193452,189729322,916404,8937480,121563598,12763874,123186950,198605184,88751,-78716102500,69815830729637088,-61921894833421212374254,-81330855000,72134938407150912,-63978785655845158785218,74531081061892658,-66104001264975635827254,-68299811240155755627576,1.0720176732750273e+26,1.8284638764442315e+28,4.0470211814369163e+33,-4.0411312173799645e+37,1.8284638764442315e+28,2.402611812614802e+32,-3.0017463886854904e+36,4.0470211814369163e+33,-3.0017463886854904e+36,-4.0411312173799645e+37,837,266,303,512,293,369,105,261,552,951,227,207,434,284,192,471,268,651,39,528,0,0,1
1562,10604,93942,942308,9883,66962,592034,80309,545758,733321,1562,-16552844,175414006902,-1858899755739572,-15427363,163487024882,-1732506757634000,152371035149,-1614708047946974,-1504919217963553,229956730016105.47,1.9177906184797444e+16,6.504671379152182e+20,-1.1883573845258784e+24,1.917790618479744e+16,3.725458776251286e+19,-9.360270539663963e+22,6.504671379152183e+20,-9.36027053966396e+22,-1.1883573845258784e+24,5,6,9,10,5,11,4,8,25,13,2,5,6,6,10,7,10,8,0,6,0,151060,1440403,18291419,268437319,1619340,15267969,192052491,20974224,195802191,300942168,151060,-217585836777,313409217308590141,-451432588399954853702391,-244615881060,352343116439541129,-507512722257318450587403,396113658594639024,-570559525116038839778601,-641438445642766527462312,1.8246441135866137e+26,1.357788687785396e+28,6.640268773283259e+33,-5.705947026583089e+37,1.357788687785396e+28,2.6068281716307785e+32,-3.7398853229897383e+36,6.640268773283259e+33,-3.739885322989739e+36,-5.705947026583088e+37,380,826,727,716,466,939,435,324,2052,918,133,438,457,225,908,598,505,556,0,643,0,167468,1749503,22402409,320753975,1617096,16677431,211582085,21027640,214993957,314566080,167468,-292984018901,512573359281011603,-896743275050484310748261,-270810215832,473780455931105639,-828875379514280013450525,437923501802618296,-766143905278700525822035,-708160114433825806788480,2.0228352999743337e+26,6.752306870643782e+28,6.912333726926579e+33,-6.045343388768229e+37,6.752306870643782e+28,4.113296822452873e+32,-3.874579150273966e+36,6.912333726926579e+33,-3.8745791502739665e+36,-6.045343388768229e+37,405,116,686,854,319,788,193,932,1873,1123,181,347,485,717,662,501,1065,700,0,299,0,0,1
2325,18151,184437,2114557,18402,142447,1445717,185644,1416379,2097468,2325,-42182924,765332979160,-13885585591353626,-42766248,775916295193,-14077599951311595,786646047736,-14272271115112941,-14469635865201372,7.187988055721096e+16,1.2648182949941204e+18,4.902461314822318e+23,-1.8699943081444554e+27,1.2648182949941204e+18,2.6225560402447573e+22,-1.7010528246378426e+26,4.902461314822318e+23,-1.7010528246378426e+26,-1.8699943081444554e+27,18,2,9,8,13,13,8,6,15,16,4,11,13,9,14,20,13,19,2,5,0,378171,4127533,56732539,856402171,3848472,41446153,566198151,50940014,545018287,761670054,378171,-1560909154610,6442687009182943580,-26592332920707957932650106,-1455376656240,6007099291406522497,-24794434995342892766606699,5600961500307470510,-23118092292762975716982103,-21555086508697750134357834,4.5679034097654095e+26,9.451141087084156e+28,1.637142767008436e+34,-1.4851996201920212e+38,9.451141087084156e+28,8.654048896696281e+32,-1.0104632612198371e+37,1.637142767008436e+34,-1.0104632612198371e+37,-1.4851996201920212e+38,1723,106,1430,731,1403,1506,557,722,1451,1785,345,1131,1382,781,2244,2098,1638,2225,129,484,0,317172,3294182,44116004,657517016,3268149,33378930,443186772,42256107,426911360,615380943,317172,-1044818999122,3441813088574775084,-11337922976777231977425160,-1036562086479,3414613401317334990,-11248322539072240554031788,3387628665608627277,-11159430188657990865709612,-11071240329717436529079267,3.831100375973079e+26,6.735623358603588e+28,1.3573624119775864e+34,-1.1715504860770343e+38,6.735623358603589e+28,6.2820749473977976e+32,-7.620376036568399e+36,1.3573624119775867e+34,-7.620376036568399e+36,-1.1715504860770342e+38,2219,332,541,1021,1444,1341,1195,592,1834,1719,531,1278,1465,1190,822,2282,1209,1936,309,611,0,0,1
11000,185619,4136823,103815081,186137,3118418,69143220,4163791,69605688,104889467,11000,-2041623381,378929640081501,-70330147004213684253,-2047320863,379987103823812,-70526414332353920844,381047520657253,-70723229759420382440,-70920594817113669575,2.2582038866207683e+42,1.0304857869887967e+44,9.236005579753405e+50,-3.578974384582016e+55,1.0304857869888098e+44,4.898299880102019e+49,-2.6892261625539693e+54,9.236005579753405e+50,-2.689226162553969e+54,-3.578974384582016e+55,82,25,41,104,34,72,32,15,22,177,10,18,97,52,79,95,42,61,17,13,0,10711650,107842384,1418947856,20759860846,112035344,1110112600,14497122470,1525084824,15008990650,23323421834,10711650,-1155169764731216,124576249723355084803344,-13434598505741512788436719249554,-1200083280522256,129419829887903372990808,-13956941689017445066884051795802,134451730610042670502552,-14499593808284230866572569169094,-15063344484033316988421952827382,1.2938533774195713e+28,1.7851703247043216e+30,4.831836134301682e+35,-4.6797188928428674e+39,1.7851703247043216e+30,2.56223529489338e+34,-3.428940612962448e+38,4.831836134301682e+35,-3.428940612962448e+38,-4.6797188928428674e+39,48971,14725,22994,63573,18280,34910,13422,7295,10740,90147,4547,7079,54825,27800,46940,51651,20579,36833,10202,6903,0,10300962,104610788,1350279730,19375272872,108254780,1083174142,13872637026,1499246390,14907106194,23342267066,10300962,-1077591647367268,112727700429892415185970,-11792532426599794591625519602096,-1115128266843580,116654435390964419148542,-12203311225266939352478463575046,120717953479837153710390,-12628399013329328364246313839446,-13068294227362020050520226033534,1.244246635613623e+28,1.5650589535443e+30,4.729380888718236e+35,-4.7655719677619533e+39,1.5650589535442985e+30,2.616851325459375e+34,-3.623569451022622e+38,4.7293808887182364e+35,-3.623569451022622e+38,-4.765571967761953e+39,40327,12500,21655,49683,18746,43498,21426,9040,13218,102606,6343,12523,50808,28828,39091,51804,25159,29596,8311,7254,0,0,1
2266,17980,185632,2162224,17807,139297,1432629,180523,1401375,2058569,2266,-40724700,731907011232,-13153882153523856,-40332855,724864702337,-13027316502612915,717890240259,-12901970214681783,-12777831527122623,7.005583197532904e+16,1.8089039384754888e+18,4.777536529281018e+23,-1.8529845209249294e+27,1.8089039384754888e+18,2.6639433242957247e+22,-1.6993281644655567e+26,4.777536529281018e+23,-1.6993281644655564e+26,-1.8529845209249294e+27,16,0,10,12,14,14,4,13,25,14,10,16,14,12,9,10,16,9,0,7,0,369048,3629528,45857312,650957840,3909111,37876325,474456659,51794043,498074941,768532335,369048,-1339466419816,4861617702354281376,-17645329762832474706324208,-1442645687217,5236108727643390293,-19004551741772615172344253,5639446843905517809,-20468474761405352034824873,-22045163956124372123042379,4.4577072741355226e+26,4.702346838520548e+28,1.6407748155809277e+34,-1.5022199629370087e+38,4.702346838520544e+28,7.510554812536057e+32,-1.0515727517102055e+37,1.6407748155809277e+34,-1.0515727517102055e+37,-1.5022199629370087e+38,2171,0,1069,1475,1689,1745,446,1171,2633,1509,1000,1766,1865,1403,891,1013,1881,982,0,716,0,375092,3862578,49236020,701877804,3940513,40012711,505624469,52401765,527976311,782078347,375092,-1448818244598,5596158558123283580,-21615541303732586490986004,-1478050961683,5709071906976788971,-22051676758136754490028895,5824263501584061975,-22496612091005806501907043,-22950524856952564503040021,4.530712364977025e+26,5.740150242588371e+28,1.6638667549956189e+34,-1.5343432335419546e+38,5.740150242588369e+28,7.977414448401315e+32,-1.0775060857228698e+37,1.6638667549956189e+34,-1.0775060857228698e+37,-1.534343233541955e+38,1445,0,1191,1237,1475,1419,458,1767,3017,1655,1260,1850,1299,1309,1143,1247,1735,1052,0,866,0,0,1
