0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,positive
252,842,3500,16424,765,2493,10311,2783,8609,11205,252,-211342.0,177244500.0,-149000000000.0,-192015.0,161034993.0,-135000000000.0,146309033.0,-123000000000.0,-111000000000.0,4289610.065,83239622.87,159000000000.0,16100000000000.0,83239622.87,10888718729.0,-213000000000.0,159000000000.0,-213000000000.0,16100000000000.0,2,6,0,1,1,4,0,1,3,1,0,0,3,0,0,4,1,0,0,2,0,6,16,8,13,1,2,6,4,16,2,5,9,6,9,2,20,17,13,6,2,16,2,16,9,20,13,10,2.0,1.0,1741.0,16920.0,245650.0,4007934.0,11444.0,107030.0,1588888.0,114248.0,1044674.0,1377116.0,1741.0,-29440800.0,498000000000.0,-8420000000000000.0,-19912560.0,337000000000.0,-5690000000000000.0,228000000000.0,-3850000000000000.0,-2600000000000000.0,2.1e+24,2.28e+27,4.84e+31,-1.4200000000000001e+35,2.28e+27,5.28e+30,1.95e+34,4.84e+31,1.95e+34,-1.4200000000000001e+35,34.0,101.0,0.0,8.0,11.0,40.0,0.0,3.0,50.0,27.0,0.0,0.0,48.0,0.0,0.0,55.0,17.0,0.0,0.0,41.0,0.0,1515.0,11706.0,122872.0,1548420.0,16420.0,120700.0,1251614.0,258164.0,1914712.0,4303312.0,1515.0,-17722884.0,207000000000.0,-2430000000000000.0,-24859880.0,291000000000.0,-3400000000000000.0,408000000000.0,-4770000000000000.0,-6690000000000000.0,1.83e+24,8.33e+25,1
156,460,1664,6724,363,1090,3952,1057,3120,3495,156,-71300.0,32588064.0,-14894697596.0,-56265.0,25716010.0,-11753655280.0,20293483.0,-9275176660.0,-7319466069.0,442578.8162,8996326.335,5259637514.0,763000000000.0,8996326.335,573647439.9,45603622194.0,5259637514.0,45603622194.0,763000000000.0,5,0,0,0,1,2,0,2,1,1,0,1,0,0,0,1,1,3,0,0,0,16,18,1,18,1,6,1,8,8,9,6,1,1,10,17,5,12,18,5,211,-5075,-180599,423,2245,-66291,21115,146439,513111.0,5.0,-844.0,128488.0,-15755986.0,-1692.0,270004.0,-36531722.0,557902.0,-81716134.0,-177655758.0,6.04e+21,-1.08e+26,5.36e+30,-1.43e+35,-1.08e+26,8.9e+29,-1.64e+34,5.36e+30,-1.64e+34,-1.43e+35,40.0,0.0,0.0,0.0,16.0,17.0,0.0,17.0,10.0,14.0,0.0,17.0,0.0,0.0,0.0,1.0,15.0,24.0,0.0,0.0,0.0,461.0,3791.0,55289.0,906965.0,4635.0,34081.0,479313.0,60679.0,418719.0,912171.0,461.0,-1743860.0,6596656868.0,-25000000000000.0,-2132100.0,8065253896.0,-30500000000000.0,9860860954.0,-37300000000000.0,-45600000000000.0,5.57e+23,1.32e+26,1.96e+31,-1.78e+35,1.32e+26,1.04e+30,-1.22e+34,1.96e+31,-1.22e+34,-1.78e+35,55.0,0.0,0.0,1
2197,17384,178182,2060768,16793,131461,1347989,162957,1263675,1760165,2197,-38175264.0,663000000000.0,-1.15e+16,-36877428.0,641000000000.0,-1.11e+16,619000000000.0,-1.08e+16,-1.04e+16,6.79e+16,3.88e+18,4.37e+23,-1.46e+27,3.88e+18,2.29e+22,-1.19e+26,4.37e+23,-1.19e+26,-1.46e+27,12,2,14,12,5,22,2,14,13,18,8,10,5,0,9,15,16,13,3,15,0,11,16,15,10,8,18,18,2,8,18,8,16,11,8,2,6,1,10,16,10,16,16,17,9,11,1,3,4.0,9.0,9.0,4.0,9.0,3.0,4.0,3.0,4.0,9.0,13.0,9.0,8.0,16.0,6.0,6.0,17.0,18.0,8.0,1.0,1.0,6.0,15.0,10.0,17.0,10.0,3.0,10.0,10.0,9.0,17.0,6.0,17.0,10.0,6.0,16.0,8.0,16.0,15.0,9.0,8.0,1.0,8.0,6.0,18.0,3.0,12.0,4.0,17.0,6.0,6.0,10.0,8.0,17.0,6.0,12.0,12.0,18.0,20.0,5.0,15.0,16.0,6.0,17.0,16.0,3.0,3.0,8.0,10.0,13.0,7.0,15.0,18.0,4.0,17.0,1
635,2880,16068,99204,2806,12508,69808,15398,67346,93934,635,-1825920.0,5250371268.0,-15100000000000.0,-1779004.0,5115462748.0,-14700000000000.0,4984026986.0,-14300000000000.0,-14000000000000.0,605311642.5,5040231204.0,140000000000000.0,-4.79e+16,5040231204.0,8560000000000.0,-8250000000000000.0,140000000000000.0,-8250000000000000.0,-4.79e+16,4,8,3,1,1,6,0,0,5,1,2,4,2,0,4,3,3,3,3,7,0,9,3,6,20,10,18,6,12,3,6,2,9,20,16,2,5,17,15,13,6,17,20,2,1,12,4,2,16.0,15.0,18.0,9.0,6.0,9.0,3.0,6.0,20.0,2.0,20.0,1.0,19.0,11.0,1.0,2.0,20.0,2.0,20.0,16.0,11.0,13.0,12.0,19.0,18.0,9.0,17.0,19.0,12.0,15.0,1.0,15.0,2.0,14723.0,170283.0,2665093.0,44890413.0,148942.0,1680572.0,26101894.0,2017684.0,22476298.0,31257490.0,14723.0,-2506906326.0,427000000000000.0,-7.27e+19,-2192724124.0,373000000000000.0,-6.36e+19,327000000000000.0,-5.56e+19,-4.86e+19,1.78e+25,3.94e+27,6.47e+32,-6.29e+36,3.94e+27,3.76e+31,-4.6100000000000005e+35,6.47e+32,-4.6100000000000005e+35,-6.29e+36,163.0,261.0,45.0,26.0,16.0,107.0,0.0,0.0,130.0,5.0,89.0,139.0,1
7143,102562,1918612,40111960,94106,1347992,25224632,1613052,22940226,31062368,7143,-732497804.0,75100000000000.0,-7.7e+18,-672105052.0,68900000000000.0,-7.07e+18,63200000000000.0,-6.49e+18,-5.95e+18,1.84e+33,5.55e+35,2.45e+41,-4.6800000000000003e+45,5.55e+35,1.25e+40,-3.06e+44,2.45e+41,-3.06e+44,-4.6800000000000003e+45,38,10,37,44,34,34,24,31,56,48,20,32,32,26,28,62,38,44,10,30,0,11,13,16,3,8,10,18,18,1,1,10,6,15,13,5,17,10,6,1,10,20,3,1,15,9,3,9,10.0,20.0,13.0,6.0,5.0,17.0,10.0,19.0,4.0,7.0,4.0,18.0,10.0,4.0,4.0,16.0,17.0,18.0,4.0,16.0,3.0,14.0,13.0,16.0,16.0,17.0,5.0,4.0,8.0,17.0,1.0,16.0,8.0,3.0,3.0,9.0,16.0,16.0,10.0,11.0,3.0,8.0,4.0,1.0,16.0,10.0,9.0,1.0,16.0,5.0,10.0,6.0,6.0,10.0,8.0,4.0,18.0,6.0,6.0,16.0,1.0,9.0,20.0,10.0,12.0,3.0,17.0,9.0,9.0,5.0,9.0,12.0,14.0,16.0,15.0,1
145,400,1402,5590,348,899,3069,1018,2441,3342,145,-57600.0,22881402.0,-9089676810.0,-50112.0,19906499.0,-7907764027.0,17318890.0,-6879737663.0,-5985534714.0,411371.3356,7596295.63,4904422153.0,712000000000.0,7596295.63,476707119.0,36568963153.0,4904422153.0,36568963153.0,712000000000.0,3,1,0,0,3,0,0,0,2,6,0,0,1,0,0,1,0,1,0,0,0,5,10,16,10,1,10,1,1,10,13,9,5,10,2,10,18,5,9,176,1757,22023,329183,867,9428,125136,471,34162,-134493.0,176.0,-307475.0,537168549.0,-938000000000.0,-151725.0,265066934.0,-463000000000.0,130794357.0,-229000000000.0,-113000000000.0,2.13e+23,3.16e+26,2.17e+30,6.28e+34,3.16e+26,1.97e+29,1.14e+34,2.17e+30,1.14e+34,6.28e+34,20.0,14.0,0.0,0.0,30.0,0.0,0.0,0.0,29.0,49.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,377.0,2743.0,29961.0,355393.0,2946.0,20449.0,220317.0,30246.0,200773.0,402186.0,377.0,-1031368.0,2821548336.0,-7720000000000.0,-1107696.0,3030349699.0,-8290000000000.0,3254623746.0,-8900000000000.0,-9560000000000.0,4.55e+23,3.57e+26,1.16e+31,-5.87e+34,3.57e+26,7.98e+29,-2.98e+32,1.16e+31,-2.98e+32,-5.87e+34,37.0,5.0,0.0,1
4569,52003,775815,13013851,49418,565060,8448408,683386,7794766,10580654,4569,-237549704.0,12400000000000.0,-6.42e+17,-225741424.0,11700000000000.0,-6.1e+17,11200000000000.0,-5.8e+17,-5.51e+17,1.21e+26,2.25e+28,5.58e+33,-5.74e+37,2.25e+28,2.75e+32,-3.81e+36,5.58e+33,-3.81e+36,-5.74e+37,27,5,27,26,26,30,4,23,41,48,9,18,15,17,18,40,19,32,1,20,0,11,1,12,11,10,20,5,16,10,10,1,10,10,5,11,17,6,8,1,16,4,6,17,8,16,16,6,10.0,1.0,16.0,10.0,9.0,1.0,9.0,8.0,3.0,1.0,9.0,15.0,13.0,16.0,6.0,9.0,14.0,10.0,5.0,3.0,9.0,18.0,1.0,12.0,11.0,14.0,9.0,14.0,8.0,4.0,4.0,16.0,12.0,3.0,3.0,4.0,15.0,1.0,9.0,18.0,11.0,6.0,1.0,8.0,6.0,16.0,10.0,16.0,17.0,1.0,18.0,6.0,9.0,5.0,14.0,16.0,6.0,3.0,13.0,1.0,9.0,8.0,1.0,16.0,6.0,2.0,10.0,3.0,8.0,10.0,18.0,6.0,8.0,16.0,16.0,1
282,854,3128,12704,829,2470,8912,2985,8742,12019,282,-239974.0,204211608.0,-174000000000.0,-232949.0,198232950.0,-169000000000.0,192430465.0,-164000000000.0,-159000000000.0,800046.3216,3775566.675,12965505173.0,493000000000.0,3775566.675,1026342347.0,-191000000000.0,12965505173.0,-191000000000.0,493000000000.0,0,0,0,0,4,0,1,2,0,1,0,0,8,0,7,0,0,0,0,1,0,15,5,15,10,13,5,15,15,13,13,8,15,8,7,13,13,13,5,20,13,13,5,15,15,570,7101,99619,1512369.0,4466.0,54230.0,765368.0,27920.0,333998.0,-85486.0,570.0,-4040469.0,28641045787.0,-203000000000000.0,-2541154.0,18013075718.0,-128000000000000.0,11328876528.0,-80300000000000.0,-50500000000000.0,6.88e+23,5.36e+26,1.27e+31,1.2700000000000002e+35,5.36e+26,-9.13e+28,2.83e+34,1.27e+31,2.83e+34,1.2700000000000002e+35,0.0,0.0,0.0,0.0,48.0,0.0,14.0,24.0,0.0,4.0,0.0,0.0,113.0,0.0,78.0,0.0,0.0,0.0,0.0,19.0,0.0,521.0,5590.0,66212.0,827140.0,7079.0,74315.0,875969.0,116135.0,1228337.0,2040071.0,521.0,-2906800.0,16217830112.0,-90500000000000.0,-3681080.0,20537739905.0,-115000000000000.0,26008369214.0,-145000000000000.0,-184000000000000.0,6.29e+23,-3.93e+26,3.34e+31,-4.74e+35,-3.93e+26,1.68e+30,-4.7e+34,1
1462,9696,83334,803766,8684,56765,483497,67084,435143,584288,1462,-14165856.0,137000000000.0,-1330000000000000.0,-12687324.0,123000000000.0,-1190000000000000.0,110000000000.0,-1070000000000000.0,-955000000000000.0,16600000000000.0,1030000000000000.0,3.16e+19,-4.81e+22,1030000000000000.0,1.93e+18,-4.37e+21,3.16e+19,-4.37e+21,-4.81e+22,8,2,11,6,2,14,2,6,8,4,2,9,3,5,4,14,9,12,7,5,0,11,1,16,18,14,1,20,1,14,19,18,17,18,7,10,8,12,16,11,16,16,4,17,10,16,8,14,12.0,1.0,16.0,10.0,16.0,19.0,6.0,9.0,19.0,20.0,9.0,3.0,6.0,3.0,9.0,3.0,1.0,4.0,8.0,17.0,16.0,4.0,3.0,18.0,14.0,14.0,9.0,17.0,1.0,13.0,13.0,16.0,18.0,12.0,18.0,12.0,16.0,2.0,6.0,15.0,16.0,3.0,1.0,16.0,16.0,6.0,17.0,17.0,6.0,6.0,5.0,3.0,10.0,20.0,3.0,6.0,12.0,17.0,9.0,8.0,6.0,15.0,18.0,7.0,19.0,3.0,2.0,13.0,19.0,6.0,16.0,9.0,17.0,12.0,3.0,1
86,213,631,2067,158,370,1060,346,764,854,86,-18105.0,3811627.0,-802479693.0,-13430.0,2827306.0,-595225324.0,2097322.0,-441528410.0,-327541046.0,48797.15153,705811.945,140557912.3,20038822477.0,705811.945,19823255.56,1605090495.0,140557912.3,1605090495.0,20038822477.0,1,0,0,0,1,2,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,10,13,8,8,1,9,10,10,6,6,84,525,3351,18291,813,5302,37196,8885,59542,103389,84,-43575,22604601,-11726212659,-67479,35004952,-18158987392.0,54208343.0,-28120932860.0,-43548358683.0,1.01e+23,3.33e+25,3.02e+30,-1.4e+34,3.33e+25,8.39e+28,6.2e+31,3.02e+30,6.2e+31,-1.4e+34,6.0,0.0,0.0,0.0,1.0,21.0,0.0,9.0,7.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,11.0,1333.0,26825.0,-127.0,-378.0,5532.0,-2385.0,-13198.0,-40837.0,-10.0,121.0,-119.0,139.0,-1397.0,16386.0,-16632.0,-195933.0,2223472.0,-27578501.0,-1.21e+22,4.93e+24,-6.89e+29,9.34e+33,4.93e+24,-5.75e+28,8.15e+32,-6.89e+29,8.15e+32,9.34e+33,6.0,0.0,0.0,0.0,11.0,3.0,0.0,15.0,5.0,17.0,1
376,1554,7942,44976,1336,5420,27802,5972,23702,30196,376,-582750.0,903186526.0,-1400000000000.0,-501000.0,776483276.0,-1200000000000.0,667557076.0,-1030000000000.0,-889000000000.0,44802594.01,1047817618.0,4320000000000.0,-240000000000000.0,1047817618.0,309000000000.0,-91400000000000.0,4320000000000.0,-91400000000000.0,-240000000000000.0,4,0,1,4,2,5,0,0,11,7,1,0,1,0,1,3,0,1,1,1,0,5,9,10,6,16,5,10,9,9,1,19,9,16,9,10,1,9,9,10,15,1,9,6,9,4,11,10,9.0,3.0,20.0,1.0,9.0,6.0,10.0,10.0,4.0,6.0,6.0,16.0,4.0,4.0,18.0,13.0,1926.0,17201.0,229467.0,3659483.0,5889.0,48125.0,859597.0,-55789.0,-564627.0,-2182257.0,1926.0,-33111925.0,569000000000.0,-9790000000000000.0,-11336325.0,195000000000.0,-3350000000000000.0,66724881815.0,-1150000000000000.0,-393000000000000.0,2.33e+24,4.52e+27,1.04e+31,8.280000000000001e+35,4.52e+27,3.48e+30,1.3600000000000002e+35,1.04e+31,1.3600000000000002e+35,8.280000000000001e+35,78.0,0.0,29.0,142.0,7.0,135.0,0.0,0.0,186.0,140.0,26.0,0.0,43.0,0.0,20.0,57.0,0.0,42.0,11.0,30.0,0.0,4486.0,39219.0,421565.0,5137101.0,48123.0,413603.0,4393059.0,659349.0,1
201,582,2094,8538,596,1650,5782,2110,5506,8222,201,-116400.0,67408170.0,-39036846450.0,-119200.0,69029178.0,-39975304634.0,70690094.0,-40936860290.0,-41922094186.0,570245.7824,2321341.233,9023926417.0,497000000000.0,2321341.233,640277734.5,-111000000000.0,9023926417.0,-111000000000.0,497000000000.0,3,0,0,0,3,2,0,1,3,4,0,0,1,0,0,4,0,0,1,0,0,5,19,6,1,10,1,9,6,1,10,9,10,8,13,16,10,5,16,16,5,16,9,767,9328,121084,1660708,5702,72726.0,948726.0,71092.0,897476.0,1169450.0,767.0,-7145248.0,66563982844.0,-620000000000000.0,-4367732.0,40689088566.0,-379000000000000.0,24872366152.0,-232000000000000.0,-142000000000000.0,9.26e+23,8.11e+26,2.63e+31,-2.26e+35,8.11e+26,2.77e+30,-1.3e+34,2.63e+31,-1.3e+34,-2.26e+35,19.0,0.0,0.0,0.0,38.0,11.0,0.0,13.0,40.0,43.0,0.0,0.0,14.0,0.0,0.0,73.0,0.0,0.0,2.0,0.0,0.0,380.0,1344.0,9998.0,164772.0,3071.0,5956.0,2446.0,12161.0,-175174.0,-254497.0,380.0,-509376.0,682805006.0,-915000000000.0,-1163909.0,1560172228.0,-2090000000000.0,3564945659.0,-4780000000000.0,-10900000000000.0,4.59e+23,3.29e+26,6.69e+30,1.4200000000000001e+35,3.29e+26,-6.73e+29,2.5200000000000003e+34,6.69e+30,2.5200000000000003e+34,1
3296,31275,382067,5250045,32241,302608,3672064,405201,3772664,5713845,3296,-103051125.0,3220000000000.0,-1.01e+17,-106234095.0,3320000000000.0,-1.04e+17,3420000000000.0,-1.07e+17,-1.1e+17,4.99e+20,-2.43e+22,9.4e+27,-6.99e+31,-2.43e+22,5.06e+26,-6.38e+30,9.4e+27,-6.38e+30,-6.99e+31,20,1,20,15,21,21,13,23,24,19,9,22,16,13,10,22,19,15,6,14,0,11,4,9,5,9,8,8,9,17,8,13,9,8,2,6,1,5,8,5,10,10,5,5,17,5,10,5,6.0,7.0,20.0,6.0,4.0,10.0,9.0,17.0,14.0,1.0,16.0,3.0,4.0,20.0,13.0,6.0,12.0,5.0,9.0,8.0,17.0,16.0,7.0,12.0,18.0,20.0,10.0,5.0,16.0,15.0,12.0,13.0,12.0,19.0,6.0,14.0,11.0,7.0,15.0,1.0,3.0,10.0,8.0,1.0,14.0,1.0,3.0,20.0,11.0,9.0,12.0,12.0,3.0,18.0,18.0,8.0,10.0,12.0,4.0,1.0,5.0,3.0,17.0,16.0,1.0,16.0,7.0,15.0,10.0,10.0,12.0,12.0,10.0,15.0,4.0,1
162,449,1599,6545,408,1038,3490,1222,2866,4044,162,-72289.0,32257759.0,-14394644299.0,-65688.0,29311758.0,-13079841098.0,26635462.0,-11885424244.0,-10800344292.0,459601.0784,7099510.541,5638949965.0,787000000000.0,7099510.541,467533591.2,27970334453.0,5638949965.0,27970334453.0,787000000000.0,3,0,0,2,0,1,1,0,1,2,0,2,0,1,0,1,1,1,0,1,0,1,16,6,4,12,14,1,4,10,9,10,1,17,7,12,18,20,103,3775,72379,1365547,-2417,6509,331145,-64451,-199201,-1404713,103.0,-385050.0,1439385504.0,-5380000000000.0,246534.0,-921535166.0,3440000000000.0,589966338.0,-2210000000000.0,1410000000000.0,1.24e+23,1.05e+27,-1.36e+31,3.93e+35,1.05e+27,9.79e+28,5.12e+34,-1.36e+31,5.12e+34,3.93e+35,20.0,0.0,0.0,12.0,0.0,3.0,14.0,0.0,10.0,20.0,0.0,20.0,0.0,6.0,0.0,2.0,13.0,16.0,0.0,17.0,0.0,291.0,254.0,-17662.0,-528232.0,4911.0,17104.0,-10532.0,90165.0,437926.0,1697907.0,291.0,-73660.0,18627462.0,-4706544220.0,-1424190.0,360513970.0,-91171327170.0,6970169334.0,-1760000000000.0,-34100000000000.0,3.51e+23,-5.02e+26,2.46e+31,-4.18e+35,-5.02e+26,1.24e+30,-4.51e+34,2.46e+31,-4.51e+34,-4.18e+35,34.0,0.0,0.0,24.0,1
3887,40157,545489,8391935,39716,402706,5402098,524706,5242032,7802192,3887,-156050102.0,6260000000000.0,-2.52e+17,-154336376.0,6200000000000.0,-2.49e+17,6130000000000.0,-2.46e+17,-2.43e+17,2.24e+23,1.56e+25,6.69e+30,-5.930000000000001e+34,1.56e+25,3.51e+29,-4.68e+33,6.69e+30,-4.68e+33,-5.930000000000001e+34,28,5,31,18,17,24,11,23,42,20,9,27,8,14,8,23,23,17,12,24,0,11,9,9,9,5,10,9,6,10,2,2,1,5,18,8,16,8,17,2,10,6,1,16,16,9,1,20,6.0,19.0,3.0,6.0,9.0,9.0,3.0,6.0,17.0,6.0,17.0,7.0,16.0,11.0,8.0,18.0,17.0,14.0,1.0,18.0,9.0,18.0,10.0,4.0,12.0,3.0,11.0,16.0,9.0,3.0,4.0,8.0,18.0,9.0,14.0,12.0,5.0,9.0,8.0,10.0,14.0,3.0,12.0,11.0,7.0,9.0,5.0,14.0,10.0,6.0,16.0,17.0,20.0,13.0,3.0,20.0,3.0,13.0,12.0,1.0,20.0,9.0,10.0,5.0,14.0,3.0,7.0,5.0,19.0,3.0,13.0,3.0,17.0,3.0,7.0,1
92,254,780,2564,156,449,1419,324,971,780,92,-23114.0,5807220.0,-1459040492.0,-14196.0,3566609.0,-896088497.0,2190564.0,-550361029.0,-338031876.0,52201.60396,883914.0245,147493014.3,21392726275.0,883914.0245,25229597.98,2065553314.0,147493014.3,2065553314.0,21392726275.0,3,0,1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,1,0,0,8,12,19,9,1,10,10,3,1,1,9,9,173,748,4106,4168,2114,10608,80036,28724,151544,430640,173,-128656,95679290,-71155738336,-363608,270408120.0,-201000000000.0,764227040.0,-568000000000.0,-1610000000000.0,2.09e+23,-6.09e+25,8.65e+30,-8.760000000000001e+34,-6.09e+25,2.25e+29,-7.13e+33,8.65e+30,-7.13e+33,-8.760000000000001e+34,24.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,27.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-46.0,289.0,8071.0,162745.0,-1321.0,-4763.0,-10459.0,-21847.0,-101779.0,-368107.0,-46.0,13583.0,-4000937.0,1175906069.0,-62087.0,18320149.0,-5392826463.0,-83783815.0,24705153759.0,-113000000000.0,-5.56e+22,2.4e+26,-5.47e+30,8.81e+34,2.4e+26,1.21e+29,9.93e+33,-5.47e+30,9.93e+33,8.81e+34,15.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,12.0,1
2972,25880,298758,3904178,24917,213578,2453544,264383,2231812,3139643,2972,-76889480.0,1990000000000.0,-5.15e+16,-74028407.0,1920000000000.0,-4.95e+16,1840000000000.0,-4.77e+16,-4.59e+16,2.5e+19,2.85e+21,2.96e+26,-1.35e+30,2.85e+21,1.49e+25,-9.53e+28,2.96e+26,-9.53e+28,-1.35e+30,18,1,14,11,10,19,5,14,11,13,3,15,10,13,10,27,26,19,5,17,0,11,17,8,9,4,4,10,6,14,13,14,16,7,16,8,4,10,3,4,18,16,9,4,1,1,16,17,15.0,1.0,1.0,10.0,17.0,16.0,12.0,10.0,16.0,6.0,15.0,5.0,3.0,14.0,20.0,13.0,17.0,9.0,9.0,6.0,3.0,5.0,1.0,8.0,3.0,6.0,20.0,10.0,10.0,3.0,20.0,13.0,9.0,14.0,6.0,2.0,19.0,18.0,3.0,6.0,8.0,17.0,18.0,20.0,6.0,3.0,8.0,20.0,8.0,6.0,9.0,14.0,12.0,19.0,6.0,17.0,20.0,17.0,15.0,13.0,18.0,5.0,1.0,20.0,10.0,14.0,20.0,18.0,4.0,17.0,8.0,16.0,8.0,13.0,14.0,1
543,2290,12428,76930,2403,9960,53608,13527,55832,85491,543,-1241180.0,2837070528.0,-6480000000000.0,-1302426.0,2977062630.0,-6800000000000.0,3123968796.0,-7140000000000.0,-7490000000000.0,517612947.8,4125852977.0,124000000000000.0,-5.02e+16,4125852977.0,8250000000000.0,-8470000000000000.0,124000000000000.0,-8470000000000000.0,-5.02e+16,2,1,3,12,4,2,3,4,6,9,1,0,1,1,2,6,1,4,0,0,0,11,1,5,10,9,9,16,10,5,10,18,10,5,10,6,10,18,16,10,16,8,2,4,4,4,9,15,4.0,17.0,4.0,4.0,4.0,4.0,7.0,3.0,14.0,4.0,4.0,3.0,3.0,9.0,16.0,4.0,4.0,9.0,15.0,5.0,10.0,16.0,10.0,8.0,13.0,7.0,8.0,18.0,16.0,6.0,18.0,8.0,1.0,9.0,7.0,11933.0,104840.0,1235728.0,17247650.0,100282.0,857009.0,9916749.0,1182098.0,9893541.0,16362172.0,11933.0,-1250950880.0,131000000000000.0,-1.37e+19,-1196564824.0,125000000000000.0,-1.31e+19,120000000000000.0,-1.26e+19,-1.2e+19,1.44e+25,9.21e+27,4.2e+32,-2.72e+36,9.21e+27,3.03e+31,-8.2300000000000005e+34,4.2e+32,-8.2300000000000005e+34,-2.72e+36,62.0,22.0,114.0,388.0,72.0,72.0,149.0,185.0,184.0,181.0,1
2179,17375,177853,2042489,16073,127687,1303789,153793,1215061,1668491,2179,-37842750.0,657216000000.0,-1.14e+16,-35006994.0,607967000000.0,-1.06e+16,562409000000.0,-9767380000000000.0,-9035460000000000.0,6.74e+16,6.47e+18,4.19e+23,-1.38e+27,6.47e+18,2.37e+22,-1.1e+26,4.19e+23,-1.1e+26,-1.38e+27,15,3,20,12,12,12,2,12,12,10,6,9,5,13,11,18,15,13,3,9,0,11,1,16,1,17,3,16,15,20,6,14,9,4,16,16,3,14,12,5,3,20,11,5,9,8,10,8,8.0,6.0,12.0,16.0,16.0,18.0,6.0,9.0,17.0,16.0,5.0,10.0,5.0,15.0,20.0,1.0,3.0,3.0,16.0,5.0,17.0,13.0,1.0,5.0,18.0,16.0,17.0,18.0,6.0,8.0,3.0,18.0,9.0,17.0,8.0,20.0,15.0,12.0,3.0,9.0,15.0,8.0,9.0,10.0,14.0,8.0,19.0,3.0,17.0,1.0,6.0,14.0,4.0,15.0,20.0,15.0,17.0,8.0,17.0,17.0,1.0,20.0,20.0,15.0,6.0,1.0,11.0,6.0,5.0,8.0,10.0,11.0,20.0,3.0,8.0,0
66436,2709860,147058712,8985938822,2697570,109543664,5925927266,143439134,5802349028,8566256844,66436,-180030000000.0,4.88e+17,-1.32e+24,-179213000000.0,4.86e+17,-1.32e+24,4.83e+17,-1.31e+24,-1.3e+24,9.110000000000002e+126,6.900000000000001e+129,3.440000000000001e+137,-1.3500000000000003e+143,6.900000000000001e+129,1.6500000000000005e+136,-8.730000000000003e+141,3.440000000000001e+137,-8.730000000000003e+141,-1.3500000000000003e+143,439,217,372,313,364,378,123,322,414,552,126,344,231,209,216,395,367,636,86,305,0,11,1,16,16,10,9,14,6,18,16,13,9,10,15,3,18,8,10,18,16,9,3,8,13,4,14,10,2.0,3.0,1.0,10.0,5.0,5.0,20.0,17.0,16.0,7.0,12.0,13.0,9.0,3.0,20.0,1.0,3.0,1.0,5.0,1.0,18.0,15.0,14.0,9.0,5.0,3.0,15.0,12.0,10.0,14.0,17.0,14.0,5.0,9.0,5.0,4.0,17.0,18.0,2.0,6.0,10.0,5.0,10.0,10.0,9.0,6.0,18.0,3.0,9.0,8.0,17.0,13.0,6.0,18.0,13.0,1.0,9.0,18.0,10.0,9.0,1.0,17.0,16.0,9.0,10.0,1.0,3.0,10.0,4.0,3.0,8.0,5.0,6.0,18.0,16.0,0
21796,515217,16231921,577471341,512616,12043111,377834821,15894496,371841487,554102496,21796,-11229154515.0,5785190000000000.0,-2.98e+21,-11172465720.0,5755980000000000.0,-2.97e+21,5726920000000000.0,-2.95e+21,-2.94e+21,1.3300000000000002e+65,5.430000000000001e+67,3.2000000000000004e+74,-3.0300000000000004e+79,5.430000000000001e+67,1.6100000000000002e+73,-2.0500000000000003e+78,3.2000000000000004e+74,-2.0500000000000003e+78,-3.0300000000000004e+79,186,44,91,148,74,172,61,91,88,228,50,53,145,88,119,135,118,183,20,55,0,11,1,1,10,18,10,4,3,6,16,18,10,14,6,15,13,5,6,1,1,18,16,17,1,6,4,18,18.0,5.0,14.0,17.0,6.0,11.0,18.0,6.0,20.0,13.0,4.0,1.0,10.0,17.0,3.0,13.0,16.0,20.0,9.0,1.0,14.0,8.0,10.0,18.0,10.0,17.0,20.0,13.0,10.0,8.0,6.0,6.0,8.0,13.0,16.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,10.0,16.0,9.0,19.0,5.0,4.0,16.0,16.0,4.0,8.0,7.0,18.0,1.0,6.0,10.0,18.0,18.0,6.0,4.0,2.0,2.0,13.0,17.0,13.0,16.0,7.0,19.0,16.0,1.0,12.0,2.0,17.0,10.0,0
